review,rating
Memudahkan proses pembelian tiket,5
"untuk sekarang proses pembatalan sangat d persulit, tdk bisa pake e wallet, hrs menggunakan rekening bank atas nama penumpang yg akan d batalkan dan hrs menggunakan kode otp yg dikirim k gmail atau no wa yg terdaftar d aplikasi, dan yg paling membingungkan d saat memasukan kode otp selalu gagal dan ada keterangan otp not valid, pdhal kode otp yg masukan udh betul, sy mencoba puluhan kali selalu gagal terus saat memasukan kode otp.",1
kebanyakan potongan .trnsaksi di rek kepotong di akun kai nya di potong hampir 3rb. jangan pake apk ini nyesel anda,1
good,5
Good,5
mantap simple,3
ya bagus,4
kren,5
ruwet koyok Taek,1
Kenapa harus up date aplikasi terus sih? HP aku katanya udah nggak kompatible lagi? Masa sih kudu beli HP baru,1
"sistem lebih lancar, mudah digunakan",5
sangat membantu,5
"aplikasih sangat mèmbantu,tanpa antri,kren",5
mantapp invosai,5
Terimakasih aplikasinya sangat mudah dan sangat membantu🙏🏻🙏🏻🙏🏻,5
tolong untuk rute Semarang - terisi ditambah lagi armadanya. terima kasih,5
"kenapa saya tidak bisa mendonwload apk ini malah tertera ""aplikasi ini tidak berfungsi untuk perangkatmu"" maksudnya apa kek gitu",1
sangat 👍,5
jadwal KRL nya terlambat,1
aplikasi sangat membantunya,5
Ok.mksh,5
kenapa gak bisa di instal di hp saya,2
sangat membantu beraktivitas jauh,5
server nya eror terus tiket masih ada tapi gabisa di pesen,2
aneh deh jelas jelas pesen dari kota A pas tiket udah di bayar keberangkatan nya kebalik keberangkatan dari kota tujuan kocak nyesel mana ga bisa cancel,1
Okee,5
top,5
kok Kai acces saya ga bisa di buka..,1
bagus,5
mantab,5
"apalah metode pembayaran qris suja down qris sering g muncul, mohom diperbaiki",3
sayang tidak compatible dengan HP tecno camon pro 40 5G pada update terakhir,3
membantu bgd buat beli tiket lokal😍,5
bug,2
ok,5
mudah dan sangat bagus,5
"ga ada solusi sama sekali ketika apknya eror ,untuk pelayanan stasiun cimahi diperbaiki lagi ,biar bisa ngasih solusi yang bijak ketika apk eror dalam pembelian tiketnya,bukanya suruh nunggu pembelian berikutnya yang harus kita tunggu 2 jam lagi.",1
cepat dan dapat tiket. thanks KAI.,5
kenapa tidak menambahkan kartu atm ke kai acces akses selalu Salah melulu harap di perbaiki,1
"Utk menu komuter, waktu create tiket tidak ada pilihan BNI city. ketika sudah pesan tiket lalu mau ubah atau edit, tidak ada pilihan sudirman dan BNI city. mohon ditambahkan.",3
aplikasi nya sangat membantu tolong dong beri tanda hadap kursi nya,5
sangat mudah sekali layanan makin mantap,5
"Aplikasi Tolol, Penipuan Parah.. Aku Topup Buat Naik Kereta Tapi Saat Mau Gunakan Saldo Minta Nomor Pin Gak Pernah Bisa.. Mau Tarik Saldo Lagi Gak Bisa..",1
sangat tepat waktu,5
biyaya adminnya GK kira kira,1
gabisa daftar nya,1
ok,5
"pas cek beberapa tiket kereta jarak jauh kok dibatasi 6 kali sehari ya? malah jadi susah kalo mau booking nya, tolong jangan dibatasin ya",3
aplikasi tidak komptable dengan prangkat saya s721B,1
mudah dan cepat,5
Salut ... Selalu tepat waktu,5
"hari nya sama, tapi Jam nya beda, rute perjalanan juga beda, knp gak bisa boking tiket..? bintang 5 ..? pikir² deh..",1
toilet KAI 403 rusak gak keluar air cek sekarang coba.. oe hallo,5
"tolong untuk petugas di dalam gerbong kereta pangrango , beri teguran pada penumpang yg nonton vidio di hp dengan suara kencang dan anak"" yg bermain di gerbong. sayang fasilitas dan pelayanan sudah sangat baik tapi banyak penumpang yg egois . kalau mau gunain hp minimal pake headset biar gk ganggu penumpang yg lain. kalau mau bebas pakai kendaraan sendiri. budayakan menghargai sesama penumpang .",5
bagus,5
"mudah, nyaman",5
"Tolong dong development KAI ACCSESS. Tolong maksimalkan semua fungsi menu yang di sediakan. PENGAJUAN PEMBATALAN Secara Online masa gk bisa. Kok ribet. Sudah di hubungi via e-mail pun respon tidak memberikan solusi. Tahun 2026 loh ini. Harusnya bukan hal ribet melakukan pembatalan online. Haduh. Tolonglah bekerja dengan baik. Kalau aplikasi bagus, pengguna jasa juga pasti setia. Maaf rat 1. Saya pengguna KAI dari 2019. Saya kecewa banget.",1
memberikan kemudahan dalam penggunaannya...,5
akses susah sulit banget .. jadwal tidak kluar di aplikasi,1
saya coba rubah tetap tidak bisa yang padahal keterangan selambat lambatnya 2 jam sebelum keberangkatan.,1
"Utk pengguna KA wajib pakai aplikasi ini, saran utk utk KAI agar biaya pembatalan maks 10%",5
cukup membantu,5
bagus,5
"Pesen berulang gak bisa kya dlu, pasti dblokir dsruh nunggu, jadi gak bisa ikut ngewar tiket pas peak season, kalah ma agen2 tiket.",3
"Kasih bintang 5 karena sejauh ini Access by KAI adalah aplikasi transportasi publik terbaik di Indonesia. Harapan saya ke depannya, semoga KAI terus konsisten meningkatkan layanan, baik dari segi fasilitas di gerbong maupun ketepatan waktu yang sudah sangat baik saat ini.",5
potongannya gede banget padahal masih 4 hari lagi,4
APLIKASINYA TIAP HARI ERROR TERUS...GIMANA NIH ....MUSTI DELETE DULU INSTAL LAGI...BEGITU TERUS,5
"kenapa menu jadwal sholat dihilangkan, padahal sangat membantu perjalanan jarak jauh kok malah mementingkan duniawi daripada ibadah",3
susah untuk pencet tombol tambahkan sebagai penumpang nggak berfungsi ...😡😡😡😡😡,1
mantaff,5
ok,5
terpercaya,5
ok bgt kai skrg,5
maaf sementara reviewenya segini dulu karena saya selalu gagal download bukti bayar. kerepotan untuk bukti pembayaran ke kantor untuk perjalanan dinas.,3
mudah dan sangat membantu,5
bagus,5
"permudahkan aku isi saldo lewat retail ya, taktambahi bintang 5",5
"saya pengguna aktif kai access, sekarang saya tidak bisa menggunakan kai access dikarenakan handphone tidak kompatible,apa iya harus ganti hp baru bs menggunakan aplikasi ini padahal ini aplikasi membantu sekali.. tolonglah kembalikan ke syarat minimal hp yg bs menggunakan aplikasi ini.",1
mnurut sya sangat bagus dan membantu sih apk ini.. cuman belum boom aja aplikasinya.. supaya boom dan pengguna nya bisa lebih banyak perlu dipromosikan dan lebih ditingkatkan lagi fitur2 nya untuk kedepannya..,5
"bagus, sangat membantu",5
udah dupdate malah lemot gimana si,1
"""cannot booking more than 15 booking per day"" belum juga dapat tiket, berulang kali pemesanan kadaluarsa (gagal). di coba berulang2 terus muncul tulisan diatas. kecewa",1
"kecewa pollll, gara² tulisan not available terus menerus jadi kehabisan tempat duduk terus sengaja nge war jam 12 malam tetep aja nggak kebagian tempat duduk",1
tidak melayani dengan baik aplikasi mu busuk,1
Loading terlalu lama membuat ketinggalan war tiket,1
"naik kereta api antar kota sangat menyenangkan pelayanan baik,perawatan bagus,perjalanan tepat waktu,pasilitas baik juga keren dah",5
"Masa saya udah berkali kali mau ke member basic biar bisa pesen tiket ga bisa"" terus, udah capee makanya uninstal",2
BODO SEKALI INI APLIKASI. SAYA TOP UP KAI PAY TAPU SETIAP TOP UP SELALU DI POTONG 2000.,1
Pesan tiket lebih mudah dan aman,5
ok,5
timer aplikasi terlalu cepat,4
good job,5
TOP,5
ok,5
semakin di update semakin repot,1
"BIAYA ADMIN bisa LEBIH MAHAL LAGI ga. MISAL TF 10K, BIAYA ADMINNYA 7K.",1
"mantab,respon cepat,progres cepat",5
sangat2 membantuuuuu👍👍👍👍👍👍,5
mantap,5
lebih mudah menggunakan aplikasi.. 👍🏻👍🏻,5
"Aplikasinya sering eror... Time out terus, harusnya bisa mempermudah tp kok malah bikin susah, tolong dong diperbaiki",5
adminnya smpe 3 rb mahal bgttttt... isi 10 rb masuknya cm 7 rb ..gila ..kalah sm yg lain yg gada admin or cuma 1 rb,1
trimakasih,4
"Maaf, knapa Acces Kai ga bisa dibuka di hp saya ?",3
tombol tambahkan sebagai penumpang nya di permudah,1
Sipppzzzt🤩,5
sangat mengecewakan perubahan jadwal tidak ada pengembalian dana selisih!,1
mantep,5
alat tranportasi terbaik.murah nyaman,5
ok,5
"tolong ini kenapa tiba tiba gabisa dibuka, saya mau cetak e boarding pass dibilang aplikasi tidak kompatibel, ini gimana setengah jam lagi berangkat",1
sangat membantu sekali keren Access,5
baik',5
puas,5
sangat baik dan ok,5
minimal versi Android berapa sih . ko di versi Android 12 gak bisa,1
"Satu kekurangan, kenapa dalam 1 device atau 1 akun kai access dalam pembelian tiket KA lokal hanya bisa 4 penumpang saja bagaimana jika ada penumpang membawa 1 keluarga yang beranggotakan 6 orang tetapi hanya mempunyai 1 device/hp berarti 2 orang harus beli tiket secara offline begitu ? tolong kembalikan lagi fitur yang dimana 1 hp itu bisa membeli lebih dari 4 penumpang dalam 1 kali pembelian",4
"bagus, memudahkan memesan tiket",5
gabisa login padahal email sama pswd udah bener,4
aplikasi eror apa gimana? masa gak ada muncul tujuan kereta h-2 hari pesan. mahal mahal pula 400k ke atas,1
Bintang 3 buat customer service nya dalam antrean mulu padahal udah nunggu 3 jam,3
sangat bagus,5
tolong dperbaiki di fitur transfer tiket tidak bisa terhubung dengan data penumpang lainnya,4
mudah bangetttt,5
jos,5
service baik,5
KAI IS THE BEST,5
"Negara hadir karna adanya masyarakat didalamnya,, buat terobosan KAI, tambah kereta saat mudik lebaran tambah gerbong, tambah jam pemberangkatan,, masuk system KAI aza gk bisa palagi dapat tiket lebaran, kecewa gw udah gAdang 2 mlem blesanya Kya gini, mikir KAI Mikir BUMN, apa sengaja d setting ini hah buat golongan tertentu yg bisa acces bisa beli,, tak mengedepankan KEBERADILAN.",3
puas,5
terbaik,3
"sering error dan harus uninstall terus""an dan terlalu sering update, dan apk tidak bisa digunakan jika belum update jika keadaan genting itu sangat merepotkan",1
"Aplikasinya tiba-tiba tidak dapat berfungsi dan force close terus menerus, setelah diliat ternyata aplikasinya malah tidak mendukung perangkat saya, padahal hp saya terbilang baru dengan versi android 13. Tolong berbenah lagi, padahal seminggu yang lalu aplikasinya masih bisa saya buka 👎🏻",1
bagus banget ngebantu buat pesen tiket gampang banget dipake bisa direfund juga semisal ga jadi berangkat walaupun ga kembali 100% uangnya kalo direfund tapi it's okay good,5
perjalanan menyenangkan,5
"perangkat tidak kompatibel dengan android 12,kecewa gak segera update, padahal sudah booking jadwal keberangkatan tapi harus tanya ke admin cs untuk comuter lokal",1
lumyan baik,2
keren...,5
Agak error kalau pesan app,3
baik,5
"masih ada bug ini masa tiket tidak ada sih, pas saya pake fitur lihat tiket kosong juga gk muncul, tolong di perbaiki lagi aplikasinya",1
mantap,4
"Aplikasi terbaik dari pesan tiket, reschedule tiket, refund tiket semuanya sudah saya coba dan aman tidak ada banyak drama nya... Semoga selalu seperti ini pelayana digital PT. KAI",5
"Terima kasih KAI,selalu puas pakai KAI ,",5
kenapa tidak berfungsi di redmi note 12 4g nfc?,3
"Mohon nomor kursi otomatis dihilangkan (nomor 1). Dalam kondisi buru-buru, pernah satu kali dapat nomor kursi 1. Untuk pindah nomor kursi, kena biaya admin 25% harga tiket. Padahal kursi masih banyak kosong.",4
Alhamdulillah aplikasi yang sangat membantu untuk mempermudah pembelian tiket.....👍,5
membantu dengan aplikasi ini,5
ok.. mantap,5
sangat puas,5
gak bisa instal,5
Kereta adalah alat transportasi paling favorit....kereen dan mantap...sudah ga pernah bawa mobil lagi kemanapun bye KAI,5
saya berharap untuk metode pembayaran e-wallet bisa di tambah lagi seperti contoh dana dll,3
"nyaman, aman, tepat waktu ...",5
sangat mudah pemesanan nya,5
aplikasinya sngt membantu,5
oke,5
Baik,5
sering eror,4
terbaik,5
amazin,5
oke bngt,5
sangat bagus layanan untuk memesan tiket kereta terimakasih access by KAI,5
Ok Banget,5
oke,5
"Terima kasih, KAI benar - benar hebat layanan nya Cepat dan mudah",5
bagus,5
jelek harus di update terus,2
"Aplikasinya bagus sekali, sukses KAI",5
sangat nyaman,5
baik,5
pokok'Ok,5
Aplikasinya keren dan mudah digunakan.,5
ok baik,5
SERING MINTA UPDATE,3
bagus,4
aplikasi keren dan sangat membantu dalam perjalanan dan simpel dalam penggunaan.,5
"pas mau diupdate kok malah prangkatnya tidak kompatibel, sayang sekali padahal dulu bisa pakai semua perangkat sekarang tidak bisa lagi",1
tolong perbaiki aplikasinya gampang nge bug saat pemesanan tiket,3
Baik,5
"Kami berdua awal bulan Juli 2024 naik kereta api dari Jkt ke Semarang , dalam perjalanan suami merasa nggak enak badan , badan panas , menggigil , waktu itu juga team kesehatan gerak cepat diambilkan tambahan selimut , sampai di stasiun cirebon ada team Dr yg ngecek dan langsung dapat obat sehingga Puji Tuhan sampai di Semarang sudah sehat kembali , terima kasih atas perhatiannya 🙏",5
pelayanan nya bagus,5
"selama menggunakan apk ini baguss banyak promo, namun tdi siang saat saya mau buka apk nya, tidak bisa selalu keluar dan ada notifikasi jika apk berbahaya dan harus dinonaktifkan lalu saya nonaktifkan, setelah itu masih tidak bisa di buka lalu saya cb uninstal niatnya biar saya instal lagi kalu aja bisa, tapi ternyata tampilannya tidak dapat di instal, kira kira kenapa ya KAI?? 😔",4
sangt membantu buat sya yg sering ke luar kota,5
"aplikasi ga jelas, disuruh jd member basic biar bisa pesan tiket di aplikasi. sudah isi data, verifikasi otp ke email jg sudah berhasil, balik ke profil lagi malah ga berubah, malah disuruh jdi member basic lagi dan gagal terus",1
"susah buat masuk ,pdhal dh didownload dn akunnya dh bener,,tp knpa yh,,agk ribet buat orng awam sprti sya,dh keluar masuk ttp GK bisa ,pdhal mau psen",2
sangat membantu perjalanan. namun.! saat saya melakukan refond tiket kereta sangatlah lama untuk di lakukan pencairan. di koreksi lagi agar lebih bagus lagi kualitas layanan online nya.,5
sangat membantu,5
"pelayan semakin mudah, bagus dan memuaskan",5
Mantap,5
mantap,5
"sangat bagus, mempermudah transaksi",5
ribet....gak flexsibel..pendaftaran penumoang anak2 kalo mendadak ribet..,1
"KAI mantap, dngn Apk ini jadi memudahkan trànsaksi",5
semakin melayani,5
"Setiap mau upgrade ke member BASIC,kendalanya selalu stuck saat setelah memasukan kode verif dari gmail. mohon update Bug tersebut... karena gk bisa upgrade ke member BASIC...",1
aplikasi nya sangat membantu untuk memudahkan pelanggan dalam menempuh perjalanan jauh... terimakasih KAI,5
Mantap,5
rekomendet sangat,5
ok,5
👍🏽,5
oke,5
"waktu perjalanan kebanyakan berhenti jadi sampenya telat,",3
😭🐢🐢🐢🐢😭,4
banyakin promo yaa,5
"sngt manfaat karena lebih ekonomis untuk biaya perjalanan, kereta nya bersih dan nyaman",5
baik,5
mantap,5
sangat membantu banget. jadi mempermudah dalam pembelian tiket. tapi kenapa sering beberapa kali tidak bisa di akses?,4
bagus,5
"aneh banget nih aplikasi, kemarin bisa dibuka sekarang pembaharuan malah enggak bisa dibuka, bukannya makin Bagus malah makin jelek aja, padahal saya butuh banget Tiket KA dlm waktu dekat, tolong diganti Karyawan bagian IT, lulusan mana sih itu",1
mantab,5
Mantap 👍,5
tidak bisa pakek apk aneh,1
gercep,5
ok,5
tidak bisa memesan tiket.. kocak,1
"Aku sudah bayar pembelian tiket melalui qris, waktu masuk lagi ke aplikasi kai access malah dianggap belom bayar, dan masih ada di kolom menunggu, padahal sudah jelas di akun bca ku udah terbayar lunas sesuai harga tiket,dan sekarang uang aku udah hangus karena tiketnya belom muncul sampe sekarang, TOLONG SOLUSINYA!",5
apk taik gak bisa lihat keberangkatan di sekitar padang,1
the best,5
ok,5
bagus,5
👍👍,5
pelayanan sangat cepat dan baik,5
potongan admin untuk top up nya terlalu gede,5
"overall bagusan app yg sebelum update, yg setelah update banyak kendala.. tiket 30 menit sebelum jadwal keberangkatan suka gak ada, plus mau liat kereta yg udah soldout tiketnya juga kadang error (kaga bisa dilihat😌)",1
tooop,5
kok ngga kompatibel padahal android 12,1
aplikasi tidak bisa buat pembatalan disaat genting.,3
baik,4
Banyak bgt bugnya min... Tolong diperbaiki lagi verifikasi OTP loading terus,1
👍👍👍,5
nyaman dan cepat,5
aneh sekali.padahal belum pernah masuk apk ini begitu coba mendaftar jadi member malah ngak bisa karena id ada yang pakai ....kok bisa ya id ada yang pakai padahal belum sama sekali masuk apk ini,1
bagus keren pertahankan,5
"keren,sangat mudah",5
ok,5
aku nggak bisa dowload apk ini gimna donggg,5
bagus,5
"ini gimana gw udh mau dftr ke basic udh isi data trs krim kode otp ke email mlh gagal terus kocakk ,eror apa ada buggg pdhl udh coba apus aplikasi nya lgi trs coba lgi sama aja",1
kebanyakan update aplikasi,3
"sebener bagus, dan harga jg bagus, namun apk nya tdk bagus sering lag dan hilang koneksi, sekelas KAI aplikasi nya kalah sama game online yg jarang sekali lag,",2
"kenapa proses pembatalan tiket tidak tersedia dimenu tiket saya, setelah up date.",3
"tolong dong pihak KAI, Untuk tiket lebaran di buka transparan via aplikasi KAI ACCES, jangan main lempar ke pihak agen travel, masa di aplikasi kai belum di buka tapi di pihak agen travel udah bisa di beli, semoga pihak kai menindak para tim kai yang nakal 👎👎👎👎",1
keren,5
top,5
cepat n mudah,5
memudahkan,5
pelayanan ramah,5
"saya pengguna kai by access sudah bertahun-tahun, kenapa ketika ada update harus update dulu baru bisa dibuka tetapi setelah sudah update ketika buka apk selalu nutup sendiri, saya ulang2 buka lagi selalu nutup sendiri, sudah saya uninstal dan download ulang tapi tetap saja ketika dibuka selalu langsung menutup sendiri, terus kita sebagai pengguna harus bagaimana?saran saya LEBIH BAIK TIDAK USAH ADA UPDATE DARIPADA MALAH MENYUSAHKAN PENGGUNA terus mau minta rating berapa untuk kasus seperti ini?",1
